date,open,high,low,close,volume,oi
11/12/2008,37260.8,37261.02,34220.8,34373.99,0,0
11/13/2008,34373.88,36244,33645.08,35993.33,0,0
11/14/2008,36002.88,36696.86,35015.93,35789.1,0,0
11/17/2008,35777.43,36372.63,34426.7,35717.21,0,0
11/18/2008,35698.06,35698.06,33882.26,34094.66,0,0
11/19/2008,34097.76,34785.53,33274.96,33404.55,0,0
11/21/2008,33402.82,33402.82,31080.99,31250.6,0,0
11/24/2008,31255.44,34381.63,31255.44,34188.83,0,0
11/25/2008,34189.05,35531.9,33620.31,34812.86,0,0
11/26/2008,34813.77,36877.21,34318.76,36469.61,0,0
11/27/2008,36470.37,36817.16,36114.26,36212.65,0,0
11/28/2008,36216.48,37216.66,35943.96,36595.87,0,0
12/01/2008,36595.87,36595.87,34396.18,34740.5,0,0
12/02/2008,34742.83,35734.49,34742.83,35000.84,0,0
12/03/2008,35001.31,35476.3,33798.48,35296.7,0,0
12/04/2008,35310.9,35943.94,35127.77,35127.77,0,0
12/05/2008,35124.83,35434.53,34012.69,35347.39,0,0
12/08/2008,35347.46,38426.08,35347.46,38284.91,0,0
12/09/2008,38285.2,38863.49,37652.93,37968.11,0,0
12/10/2008,37972.37,39748.21,37972.37,39004.4,0,0
12/11/2008,39009.01,39879.77,38515.18,38519.07,0,0
12/12/2008,38516.79,39373.86,37013.62,39373.86,0,0
12/15/2008,39368.08,39735.06,38320.19,38320.19,0,0
12/16/2008,38323.71,39993.46,38323.71,39993.46,0,0
12/17/2008,39993.46,40361.19,39121.47,39947.43,0,0
12/18/2008,39947.43,40497.88,38994.84,39536.27,0,0
12/19/2008,39535.1,39784.67,38727.96,39131.23,0,0
12/22/2008,39140.26,39451.69,37477.58,37618.5,0,0
12/23/2008,37616.88,38004.69,36452.06,36470.78,0,0
12/26/2008,36470.41,37135.82,36333.59,36864.13,0,0
12/29/2008,36864.13,37631.35,36637.71,37060.16,0,0
12/30/2008,37069.56,37782.8,37064.77,37550.31,0,0
01/02/2009,37550.31,40264.72,37550.31,40244.22,0,0
01/05/2009,40243.4,41889.34,39525.7,41518.66,0,0
01/06/2009,41520.07,42363.19,41520.07,42312.28,0,0
01/07/2009,42308.27,42308.27,40563.43,40820.25,0,0
01/08/2009,40819.37,41990.55,40250.57,41990.55,0,0
01/09/2009,41991.77,42525.21,41181.49,41582.94,0,0
01/12/2009,41584.89,41584.89,39345.4,39403.47,0,0
01/13/2009,39397.15,40322.58,38623.25,39544.23,0,0
01/14/2009,39537.37,39569.88,37658.34,37981.77,0,0
01/15/2009,37992.56,39196.9,36805.84,39151.08,0,0
01/16/2009,39149.4,39904.1,38578.43,39341.54,0,0
01/19/2009,39351.36,39570.02,38700.11,38828.32,0,0
01/20/2009,38828.32,39174.26,37272.07,37272.07,0,0
01/21/2009,37279.25,38542.9,37279.25,38542.9,0,0
01/22/2009,38542.57,38844.76,37255.49,37894.33,0,0
01/23/2009,37891.3,38660.44,36743.71,38132.35,0,0
01/26/2009,38130.01,39065.32,37830.58,38509.45,0,0
01/27/2009,38511.3,39024.99,38421.71,38698.92,0,0
01/28/2009,38704.49,40438.46,38704.49,40227.45,0,0
01/29/2009,40228.99,40228.99,39368.57,39638.42,0,0
01/30/2009,39636.91,40273.15,39185.48,39300.79,0,0
02/02/2009,39296.48,39363.85,38452.88,38666.44,0,0
02/03/2009,38665.33,39765.46,38654.75,39746.76,0,0
02/04/2009,39745.77,41490.17,39745.77,40129.04,0,0
02/05/2009,40119.98,41373.47,39790.86,41108.65,0,0
02/06/2009,41109.68,42872.88,41109.68,42755.5,0,0
02/09/2009,42754.84,43441.48,41977.06,42100.12,0,0
02/10/2009,42100.7,42819.27,40960.37,41207.43,0,0
02/11/2009,41207.43,42032.3,40285.93,40845.62,0,0
02/12/2009,40826.53,41082.13,39992.36,40500.79,0,0
02/13/2009,40512.44,41833.48,40512.44,41673.62,0,0
02/16/2009,41672.45,41841.32,41026,41841.32,0,0
02/17/2009,41837.8,41837.8,39817.34,39846.97,0,0
02/18/2009,39848.18,40434.45,39209.14,39674.39,0,0
02/19/2009,39675.16,40433.34,39630.25,39730.33,0,0
02/20/2009,39724.59,39724.59,38102.61,38714.64,0,0
02/25/2009,38712.23,38933.4,37693.81,38231.58,0,0
02/26/2009,38233.52,39218.78,38180.18,38180.18,0,0
02/27/2009,38177.64,38800.86,37324.44,38183.31,0,0
03/02/2009,38179.79,38179.79,36195.86,36234.69,0,0
03/03/2009,36235.89,37084.97,35721.83,36467.56,0,0
03/04/2009,36467.54,38554.19,36467.54,38402.24,0,0
03/05/2009,38391.36,38391.36,36973.25,37368.93,0,0
03/06/2009,37367.24,38308.58,36475.86,37105.09,0,0
03/09/2009,37102.89,37464.11,36392.06,36741.35,0,0
03/10/2009,36744.85,38803.6,36744.85,38794.55,0,0
03/11/2009,38794.77,39310.29,38238.3,38804.8,0,0
03/12/2009,38805.91,39304.13,38286.31,39151.86,0,0
03/13/2009,39151.89,39707.23,38579.84,39015.37,0,0
03/16/2009,39018.26,39712.57,38466.72,38607.2,0,0
03/17/2009,38607.54,39510.72,38080.47,39510.72,0,0
03/18/2009,39507.82,40551.18,38849.71,40142.29,0,0
03/19/2009,40146.17,41136.61,40146.17,40453.43,0,0
03/20/2009,40453.43,41053.15,40075.7,40076.41,0,0
03/23/2009,40077.02,42508.96,40077.02,42438.55,0,0
03/24/2009,42438.69,42438.69,41475.83,41475.83,0,0
03/25/2009,41477.77,42622.91,41113.69,41799.3,0,0
03/26/2009,41801.32,42679.98,41801.32,42588.66,0,0
03/27/2009,42588.66,42588.66,41585.67,41907.29,0,0
03/30/2009,41908.97,41908.97,40351.06,40653.13,0,0
03/31/2009,40661.18,41609.59,40661.18,40925.87,0,0
04/01/2009,40917.9,42004.63,40256.17,41976.33,0,0
04/02/2009,41977.44,44286.02,41977.44,43736.45,0,0
04/03/2009,43737.77,44610.12,43519.92,44390.98,0,0
04/06/2009,44385.11,44385.11,43429.3,44167.26,0,0
04/07/2009,44162.84,44471.1,43593.06,43824.53,0,0
04/08/2009,43827.93,44389.5,43706.36,44181.98,0,0
04/09/2009,44182.76,45702.19,44182.76,45538.71,0,0
04/13/2009,45536.36,46178.86,45225.81,45991.89,0,0
04/14/2009,45988.79,46591.44,45284.36,45418.18,0,0
04/15/2009,45419.65,45453.34,44810.9,45272.65,0,0
04/16/2009,45277.22,46211.47,45277.22,46024.78,0,0
04/17/2009,46017.55,46187.43,45722.69,45778.28,0,0
04/20/2009,45778.28,45778.28,44274.88,44433.15,0,0
04/22/2009,44433.8,45369.13,44433.8,44888.2,0,0
04/23/2009,44887.64,45803.68,44887.64,45801.17,0,0
04/24/2009,45801.11,46946.07,45801.11,46771.79,0,0
04/27/2009,46771.53,46771.53,45662.17,45819.71,0,0
04/28/2009,45819.29,46137.61,44965.82,45821.44,0,0
04/29/2009,45825.05,47410.04,45825.05,47226.79,0,0
04/30/2009,47235,48125.73,47235,47289.53,0,0
05/04/2009,47289.53,50404.53,47289.53,50404.53,0,0
05/05/2009,50403.88,50909.36,50013.1,50669.78,0,0
05/06/2009,50675.11,52095.85,50671.84,51499.48,0,0
05/07/2009,51499.05,52078.59,49742.55,50058.06,0,0
05/08/2009,50065.58,51395.99,50050.81,51395.99,0,0
05/11/2009,51388.8,51388.8,50059.98,50976.39,0,0
05/12/2009,50979.77,51564.81,49807.8,50325.78,0,0
05/13/2009,50316.88,50316.88,48430.04,48679.19,0,0
05/14/2009,48670.86,49460.6,48283.78,49446.02,0,0
05/15/2009,49446.97,49552.07,48796.01,49007.21,0,0
05/18/2009,49011.98,51489.52,49011.98,51463.02,0,0
05/19/2009,51465.13,52145.12,50987.25,51346.61,0,0
05/20/2009,51348.75,52640.38,51142.88,51245.09,0,0
05/21/2009,51244.04,51244.04,49565.26,50087.33,0,0
05/22/2009,50089.06,50893.03,49989.19,50568.49,0,0
05/25/2009,50558.47,50968.65,50558.47,50816.24,0,0
05/26/2009,50817.29,51933.94,50073.57,51840.8,0,0
05/27/2009,51840.43,53092.36,51636.55,51791.61,0,0
05/28/2009,51795.15,53040.74,51795.15,53040.74,0,0
05/29/2009,53046.59,53805.93,52431.83,53197.73,0,0
06/01/2009,53819.56,54857,53202.37,54486.29,0,0
06/02/2009,54486.33,54955.23,53850.22,53999.52,0,0
06/03/2009,53999.01,54000.51,51643.28,52086.63,0,0
06/04/2009,52093.86,53463.9,51745.33,53463.9,0,0
06/05/2009,53474.08,54626.55,53050.18,53341.01,0,0
06/08/2009,53340.17,53904.98,52482.51,53630.39,0,0
06/09/2009,53632.78,54102.37,52844.66,53157.13,0,0
06/10/2009,53158.69,54047.58,52819.04,53410.93,0,0
06/12/2009,53410.93,53935.51,53142.68,53558.23,0,0
06/15/2009,53558.06,53558.06,51252.03,52033.82,0,0
06/16/2009,52035.19,52493.65,51165.62,51205.78,0,0
06/17/2009,51196.88,51196.88,50264.97,51045.84,0,0
06/18/2009,51049.68,51275.1,50510.19,50903.02,0,0
06/19/2009,50907.73,51665.37,50907.73,51373.77,0,0
06/22/2009,51366.56,51366.56,49410.66,49494.8,0,0
06/23/2009,49496.14,49902.2,49130.02,49813.58,0,0
06/24/2009,49818.78,50758.35,49519.79,49672.12,0,0
06/25/2009,49668.29,51514.81,49327.3,51514.81,0,0
06/26/2009,51516.5,51934.6,51340.84,51485.61,0,0
06/29/2009,51488.28,52275.39,51488.28,52137.58,0,0
06/30/2009,52142.84,52435.45,51101.68,51465.46,0,0
07/01/2009,51464.03,52382.59,51464.03,51543.78,0,0
07/02/2009,51538.3,51538.3,50607.51,51024.94,0,0
07/03/2009,51025.8,51167.36,50914.83,50934.69,0,0
07/06/2009,50931.55,50931.55,49691.06,50622.47,0,0
07/07/2009,50619.12,50621.42,49399.98,49456.7,0,0
07/08/2009,49460.27,49845.94,48455.81,49177.55,0,0
07/10/2009,49174.87,49326.35,48714.46,49220.78,0,0
07/13/2009,49221.29,49643.72,48261.84,49186.93,0,0
07/14/2009,49185.91,49646.96,48573.38,48872.58,0,0
07/15/2009,48875.63,51488.37,48875.63,51296.66,0,0
07/16/2009,51291.7,52338.14,50702.65,51918.2,0,0
07/17/2009,51918.2,52352.32,51736.11,52072.49,0,0
07/20/2009,52072.88,53262.15,52072.88,53154.93,0,0
07/21/2009,53154.83,53715.54,52519.67,53233.57,0,0
07/22/2009,53232.03,53663.62,52543.47,53072.57,0,0
07/23/2009,53073.53,54628.73,53064.85,54249.36,0,0
07/24/2009,54249.36,54600.26,54036.54,54457.29,0,0
07/27/2009,54457.64,54885.66,53942.98,54548.99,0,0
07/28/2009,54546.89,54546.89,53779.4,54471.54,0,0
07/29/2009,54469.67,54469.67,53255.83,53734.53,0,0
07/30/2009,53734.96,55083.23,53734.96,54478.43,0,0
07/31/2009,54474.1,54979.68,54206.02,54765.72,0,0
08/03/2009,54765.65,56200.47,54765.65,55997.81,0,0
08/04/2009,55997.81,56656.02,55727.42,56038.07,0,0
08/05/2009,56041.34,56585.96,55406.73,56384.08,0,0
08/06/2009,56384.67,56780.48,55361.08,55754.88,0,0
08/07/2009,55757.58,56643.57,55757.58,56329.51,0,0
08/10/2009,56329.02,56830.01,56150.83,56830.01,0,0
08/11/2009,56816.14,56816.21,55568.27,55761.16,0,0
08/12/2009,55761.23,56696.08,55713.57,56588.26,0,0
08/13/2009,56588.26,57366.78,56532.89,57047.98,0,0
08/14/2009,57047.5,57189.79,55978.55,56638,0,0
08/17/2009,56635.66,56635.66,54881.36,55218.37,0,0
08/18/2009,55218.8,55891.12,55215.93,55748.92,0,0
08/19/2009,55748.48,56211.58,54917.8,56156.28,0,0
08/20/2009,56172.78,56896.8,56142.75,56831.48,0,0
08/21/2009,56835.61,57782.26,56835.61,57728.59,0,0
08/24/2009,57731.07,58633.67,57697.9,57775.37,0,0
08/25/2009,57778.47,58311.49,57400.76,57421.43,0,0
08/26/2009,57424.82,57791.23,57105.6,57765.69,0,0
08/27/2009,57768.66,57877.77,56845.23,57703.85,0,0
08/28/2009,57703.99,58135.87,57343.97,57700.57,0,0
08/31/2009,57697.68,57697.68,56169.87,56488.98,0,0
09/01/2009,56489.4,57001.66,55764.1,55814.96,0,0
09/02/2009,55813.1,55948.24,55385.72,55385.72,0,0
09/03/2009,55389.31,55887.74,55338.92,55707.17,0,0
09/04/2009,55707.1,56728.85,55656.02,56652.28,0,0
09/08/2009,56654.97,57854.8,56654.97,57854.8,0,0
09/09/2009,57844.32,58089.27,57533.71,57909.95,0,0
09/10/2009,57908.38,58538.33,57614.92,58535.79,0,0
09/11/2009,58536.71,58833.99,58144.87,58366.38,0,0
09/14/2009,58363.24,58867.55,57753.24,58867.55,0,0
09/15/2009,58867.55,59401.2,58691.4,59263.86,0,0
09/16/2009,59264.66,60526.09,59264.66,60410.66,0,0
09/17/2009,60408.66,61027.02,60115.81,60236.03,0,0
09/18/2009,60236.13,60709.87,60158.24,60703.01,0,0
09/21/2009,60703.03,61065.5,60014.43,60928.02,0,0
09/22/2009,60937.9,62017.03,60937.9,61493.39,0,0
09/23/2009,61488.83,61630.49,60477.67,60496.19,0,0
09/24/2009,60496.3,60977.68,59599.75,60046.28,0,0
09/25/2009,60044.63,60471.81,59755.31,60355.73,0,0
09/28/2009,60356.89,61316.62,60356.89,61316.62,0,0
09/29/2009,61315.5,61599.45,60750.46,61235.26,0,0
09/30/2009,61240.92,61926.31,60978.36,61517.89,0,0
10/01/2009,61518.95,61518.95,60305.66,60459.33,0,0
10/02/2009,60453.34,61332.97,59677.9,61171.99,0,0
10/05/2009,61177.82,62459.54,61177.82,62369.3,0,0
10/06/2009,62377.61,63291,62002.03,62670.59,0,0
10/07/2009,62666.02,63015.2,62104.18,62638.28,0,0
10/08/2009,62640.02,63816.3,62640.02,63759.87,0,0
10/09/2009,63771.52,64177.01,63493.12,64071.01,0,0
10/13/2009,64074.53,64645.59,63966.67,64645.59,0,0
10/14/2009,64653.43,66393.42,64653.43,66201.13,0,0
10/15/2009,66199.03,66703.32,65836.77,66703.32,0,0
10/16/2009,66703.05,66703.05,65498.54,66200.49,0,0
10/19/2009,66200.49,67529.9,66193.95,67239.45,0,0
10/20/2009,67230.77,67230.77,64075.98,65303.11,0,0
10/21/2009,65302.45,67157.32,65221.46,65485.59,0,0
10/22/2009,65489.75,66502.26,65453.97,66134.97,0,0
10/23/2009,66143.96,66982.08,64987.84,65058.84,0,0
10/26/2009,65054.29,65901.1,64500.69,65085.55,0,0
10/27/2009,65089.71,65497.97,63161.04,63161.04,0,0
10/28/2009,63161.04,63173.1,60146.38,60162.31,0,0
10/29/2009,60166.65,63906.98,60166.65,63720.58,0,0
10/30/2009,63720.72,64226.11,60912.74,61545.5,0,0
11/03/2009,61539.2,63237.17,60723.96,62643.23,0,0
11/04/2009,62649.99,64142.27,62649.99,63912.57,0,0
11/05/2009,63907.38,64829.66,63699.86,64815.72,0,0
11/06/2009,64820.15,65093.65,63586.55,64466.13,0,0
11/09/2009,64474.89,66235.54,64474.89,66214.35,0,0
11/10/2009,66214.35,66708.69,65705.51,66303.49,0,0
11/11/2009,66303.49,67170.3,66027.66,66431.24,0,0
11/12/2009,66427.12,66613.81,64318.86,64447.93,0,0
11/13/2009,64451.89,65788.32,64228.85,65325.63,0,0
11/16/2009,65325.52,66896.16,65325.52,66627.1,0,0
11/17/2009,66632.03,67409.12,66231.84,67405.98,0,0
11/18/2009,67430.23,68059.62,66494.21,66515.66,0,0
11/19/2009,66513.92,66564.35,65547.15,66327.28,0,0
11/23/2009,66335.44,67365.23,66335.44,66809.4,0,0
11/24/2009,66811.72,67317,65969.21,67317,0,0
11/25/2009,67319.38,67997.06,67240.76,67917.08,0,0
11/26/2009,67911.39,67911.39,66235.6,66391.8,0,0
11/27/2009,66370.84,67085.89,65737.25,67082.15,0,0
11/30/2009,67082.15,67545.13,66875.78,67044.44,0,0
12/01/2009,67050.75,68757.28,67050.75,68408.4,0,0
12/02/2009,68412.09,69139.03,68412.09,68614.79,0,0
12/03/2009,69251.01,69336.14,68307.71,68314.82,0,0
12/04/2009,68315.62,69361,67328.32,67603.52,0,0
12/07/2009,67610.86,68866.33,67610.86,68512.19,0,0
12/08/2009,68510.92,68510.92,67470.25,67728.51,0,0
12/09/2009,67735.52,68271.71,67483.59,68011.99,0,0
12/10/2009,68021.41,68912.33,68021.41,68728.29,0,0
12/11/2009,68749.6,69502.27,68749.6,69267.47,0,0
12/14/2009,69272.57,69785.41,69193.36,69349.4,0,0
12/15/2009,69344.96,69514.59,68821.61,69310.81,0,0
12/16/2009,69309.75,69622.18,68465.56,68622.4,0,0
12/17/2009,68618.62,68618.62,66791.95,67067.96,0,0
12/18/2009,67068.4,67281.12,66321.93,66794.21,0,0
12/21/2009,66806.27,67670.94,65925.19,65925.19,0,0
12/22/2009,65940.18,67421.45,65940.18,67417.93,0,0
12/23/2009,67418.35,67810.17,66943.11,67588.86,0,0
12/28/2009,67591.06,68277.39,67591.06,67901.7,0,0
12/29/2009,67901.7,68308.78,67901.7,68296.04,0,0
12/30/2009,68276.54,68588.41,67748.99,68588.41,0,0
01/04/2010,68587.16,70080.97,68587.16,70045.08,0,0
01/05/2010,70045.67,70594.55,69927.8,70239.82,0,0
01/06/2010,70236.5,70936.6,70016.47,70729.34,0,0
01/07/2010,70722.91,70722.91,70045.06,70451.12,0,0
01/08/2010,70455.23,70765.89,70158.14,70262.7,0,0
01/11/2010,70267.24,71068.06,70158.31,70433.49,0,0
01/12/2010,70428.81,70428.82,69284.03,70075.78,0,0
01/13/2010,70080.52,70626.26,69535.22,70385.47,0,0
01/14/2010,70376.84,70508.21,69661.25,69801.42,0,0
01/15/2010,69779.55,69787.85,68695.3,68978.3,0,0
01/18/2010,68983.21,69748.16,68983.21,69400.93,0,0
01/19/2010,69396.2,70036.49,68867.31,69908.59,0,0
01/20/2010,69901.39,69901.39,67546.34,68200.07,0,0
01/21/2010,68200.22,68458.4,65996.26,66270.14,0,0
01/22/2010,66263.64,66660.15,65445.43,66220.04,0,0
01/26/2010,66212.9,66212.9,64718.91,65523.73,0,0
01/27/2010,65527.31,65663.4,64553.09,65069.79,0,0
01/28/2010,65071.45,66049.09,64541.49,65587.81,0,0
01/29/2010,65591.31,66575.98,65140.33,65401.77,0,0
02/01/2010,65402.25,66763.43,65361.8,66571.74,0,0
02/02/2010,66588.78,67320.58,66538.84,67163.21,0,0
02/03/2010,67163.04,67346.55,66774.24,67108.56,0,0
02/04/2010,67100.49,67100.49,63749.52,63934.01,0,0
02/05/2010,63934.14,64000.62,61341.11,62762.7,0,0
02/08/2010,62759.82,63922.92,62727.6,63153.09,0,0
02/09/2010,63163.5,65525.94,63163.5,64718.17,0,0
02/10/2010,64721.3,65169.82,64320.46,65051.42,0,0
02/11/2010,65049.67,66145.28,64344.48,66128.94,0,0
02/12/2010,66128.94,66133.39,65122.58,65854.97,0,0
02/17/2010,65863.45,67542.19,65863.45,67284.57,0,0
02/18/2010,67284.83,67836.08,66550.09,67836.08,0,0
02/19/2010,67810.51,67935.23,67210.14,67597.43,0,0
02/22/2010,67598.38,68119.58,67035.01,67184.16,0,0
02/23/2010,67178.74,67178.74,65660.25,66108.33,0,0
02/24/2010,66110.33,66513.64,65534.34,65794.77,0,0
02/25/2010,65765.44,66324.75,64428.97,66121.04,0,0
02/26/2010,66117.81,66510.01,65607.46,66503.27,0,0
03/01/2010,66510.94,67397.34,66510.94,67227.93,0,0
03/02/2010,67227.93,68249.64,67227.93,67779.16,0,0
03/03/2010,67779.71,68813.43,67481.9,67641.34,0,0
03/04/2010,67642.97,68197.72,66923.97,67814.71,0,0
03/05/2010,67822.75,68930.38,67822.75,68846.5,0,0
03/08/2010,68850.8,69070.05,68318.27,68575.47,0,0
03/09/2010,68573.29,70143.94,68255.02,69576.38,0,0
03/10/2010,69577.54,70476.34,69577.54,69979.28,0,0
03/11/2010,69980.85,70183.45,69411.4,69884.61,0,0
03/12/2010,69900.63,70486.15,69341.38,69341.38,0,0
03/15/2010,69339.5,69384.1,68622.76,69023.75,0,0
03/16/2010,69023.46,69948.99,69021.8,69942.21,0,0
03/17/2010,69944.69,70423.95,69376.19,69723.24,0,0
03/18/2010,69725.92,70127.72,68972.41,69697.33,0,0
03/19/2010,69701.14,69998.36,68773.09,68828.98,0,0
03/22/2010,68813.61,69121.09,67899.04,69041.73,0,0
03/23/2010,69048.74,69612.73,68913.43,69386.72,0,0
03/24/2010,69382.16,69677.2,68743.65,68913.4,0,0
03/25/2010,68915.99,69571.96,68376.52,68441.66,0,0
03/26/2010,68442.21,68909.82,68024.37,68682.66,0,0
03/29/2010,68681.26,69942.63,68681.26,69939.12,0,0
03/30/2010,69941.84,70450.66,69750.47,69959.58,0,0
03/31/2010,69959.58,70391.8,69573.05,70371.54,0,0
04/01/2010,70374.54,71401.09,70373.04,71136.34,0,0
04/05/2010,71148.46,71645.26,71148.46,71289.68,0,0
04/06/2010,71289.64,71711.44,70822.82,71095.65,0,0
04/07/2010,71092.38,71257.35,70531.05,70792.94,0,0
04/08/2010,70792.54,71805.04,70461.58,71784.78,0,0
04/09/2010,71783.17,71989.18,71306.97,71417.27,0,0
04/12/2010,71413.68,71606.79,70505.44,70614.36,0,0
04/13/2010,70618.37,71053.49,70168.89,70792.4,0,0
04/14/2010,70793.63,71207.26,70628.28,71034.85,0,0
04/15/2010,71036.07,71065.5,70429.28,70524.35,0,0
04/16/2010,70521.83,70521.83,69012.98,69421.35,0,0
04/19/2010,69418.33,69431.13,68377.96,69097.58,0,0
04/20/2010,69100.69,69701.84,69100.69,69318.44,0,0
04/22/2010,69312.97,69527.72,68080.81,69386.41,0,0
04/23/2010,69387.87,69709.07,68831.86,69509.49,0,0
04/26/2010,69509.36,69810.17,68813.33,68871.94,0,0
04/27/2010,68868.17,68868.17,66499.1,66511.1,0,0
04/28/2010,66512.66,67253.27,65914.2,66655.71,0,0
04/29/2010,66660.74,68012.4,66660.74,67978.05,0,0
04/30/2010,67975.08,67975.08,67242.66,67529.73,0,0
05/03/2010,67533.75,67968.73,66722.64,67119.41,0,0
05/04/2010,67116.31,67116.31,64588.17,64869.32,0,0
05/05/2010,64859.43,65611.84,63533.43,64914.17,0,0
05/06/2010,64914.73,65533.22,60774.25,63414.22,0,0
05/07/2010,63416.45,63945.25,61662.52,62870.88,0,0
05/10/2010,62871.98,66083.32,62871.98,65452.68,0,0
05/11/2010,65448.75,65732.6,64424.89,64424.89,0,0
05/12/2010,64438.1,65351.09,64438.1,65223.63,0,0
05/13/2010,65222.63,65427.44,64737.75,64788.22,0,0
05/14/2010,64786.55,64786.55,63049.8,63412.47,0,0
05/17/2010,63406.48,63593.46,61824.6,62866.26,0,0
05/18/2010,62870.62,63529.29,60809.83,60841.08,0,0
05/19/2010,60841.08,60849.87,59068.09,59689.32,0,0
05/20/2010,59684.32,59750.98,57996.6,59713.72,0,0
05/21/2010,59592.89,60302.72,57996.6,60259.33,0,0
05/24/2010,60254.88,60849.81,59814.59,59915.14,0,0
05/25/2010,59911.8,59911.8,57876.18,59184.08,0,0
05/26/2010,59182.17,60701.42,59178.74,60190.36,0,0
05/27/2010,60191.17,62261.95,60188.55,62091.77,0,0
05/28/2010,62080.34,62246.9,61305.31,61946.99,0,0
05/31/2010,61949.75,63046.51,61949.75,63046.51,0,0
06/01/2010,63033.1,63033.1,61605.43,61840.99,0,0
06/02/2010,61836.08,63197.71,61813.53,62942.91,0,0
06/04/2010,62940.34,62940.34,61422.19,61675.75,0,0
06/07/2010,61674.96,62118.67,61099.17,61182.92,0,0
06/08/2010,61186.76,62000.13,61186.76,61855.52,0,0
06/09/2010,61799.45,62684.49,61478.61,61478.61,0,0
06/10/2010,61484.49,63146.32,61484.49,63048.8,0,0
06/11/2010,63043.83,63766.11,62370.79,63605.38,0,0
06/14/2010,63613.29,64295.85,63529.36,63532.85,0,0
06/15/2010,63533.58,64554.35,63533.58,64442.27,0,0
06/16/2010,64442.19,65097.18,63974.28,64750.71,0,0
06/17/2010,64744.6,65182.01,64114.55,64540.91,0,0
06/18/2010,64542.01,64940.57,64239.13,64437.58,0,0
06/21/2010,64441.79,65516.85,64441.79,64829.03,0,0
06/22/2010,64833.9,65830.86,64689.59,64810.62,0,0
06/23/2010,64811.84,65160.67,64247.47,65160.33,0,0
06/24/2010,65153.81,63986.94,63883.3,63883.3,0,0
06/25/2010,63860.82,64868.94,63806.08,64823.83,0,0
06/28/2010,64825.14,65104.67,64225.22,64225.22,0,0
06/29/2010,64215.55,64215.55,61670.12,61977.91,0,0
06/30/2010,61971.59,62644.69,60935.9,60935.9,0,0
07/01/2010,60934.58,61381.03,60055.71,61236.2,0,0
07/02/2010,61236.2,61811.57,60763.62,61429.79,0,0
07/05/2010,61435.53,61667.07,60796.2,60865.27,0,0
07/06/2010,60869.54,62450.61,60869.54,62064.75,0,0
07/07/2010,62066.9,63313.36,62004.44,63283.8,0,0
07/08/2010,63281.52,63595.7,62894.62,63476.32,0,0
07/12/2010,63477.43,63972.36,62749.61,62960.1,0,0
07/13/2010,62964.31,63777.14,62964.31,63685.56,0,0
07/14/2010,63685.65,63687.5,63014.77,63479.46,0,0
07/15/2010,63482.46,63612.24,62960.36,63489.37,0,0
07/16/2010,63486.97,63492.16,62298.21,62339.27,0,0
07/19/2010,62350.9,63299.85,62350.9,63297.04,0,0
07/20/2010,63289.83,64481.19,62901.91,64462.5,0,0
07/21/2010,64468.1,65136.2,64209.24,64476.84,0,0
07/22/2010,64503.73,66212.79,64503.73,65748.1,0,0
07/23/2010,65748.1,66322.99,65427.34,66322.99,0,0
07/26/2010,66321.87,66618.61,66150.64,66443.26,0,0
07/27/2010,66449.41,67102.17,66293.03,66674.44,0,0
07/28/2010,66669.63,67050.77,66427.17,66808.25,0,0
07/29/2010,66795.63,67428.2,66596.03,66953.83,0,0
07/30/2010,66950.94,67608.09,66217.88,67515.4,0,0
08/02/2010,67523.94,68753.77,67523.94,68517.46,0,0
08/03/2010,68516.8,68560.68,67942.44,67997.36,0,0
08/04/2010,67995.9,68534.2,67577.4,68272,0,0
08/05/2010,68271.44,68470.97,68002.47,68411.72,0,0
08/06/2010,68416.11,68508.95,67685.68,68094.76,0,0
08/09/2010,68096.39,68512.67,67749.39,67862.28,0,0
08/10/2010,67836.11,67836.11,66946.43,67223.23,0,0
08/11/2010,67216.74,67216.74,65690.39,65790.29,0,0
08/12/2010,65787.87,66027.35,65257.27,65966.17,0,0
08/13/2010,65963.88,66589.9,65921.43,66264.43,0,0
08/16/2010,66260.42,66867.71,66186.95,66701.89,0,0
08/17/2010,66701.89,67665.64,66701.89,67583.77,0,0
08/18/2010,67583.61,67745.45,67005.75,67638.38,0,0
08/19/2010,67640.83,67712.83,66823.59,66887.13,0,0
08/20/2010,66891.65,66891.65,66336.57,66677.16,0,0
08/23/2010,66677.71,67175.24,65981.86,65981.86,0,0
08/24/2010,65946.32,65946.32,65012.56,65156.36,0,0
08/25/2010,65156.2,65156.2,64163.55,64803.43,0,0
08/26/2010,64801.59,65270.95,63803.94,63867.48,0,0
08/27/2010,63875.28,65589.15,63847.56,65585.14,0,0
08/30/2010,65585.14,65585.14,64254.51,64260.79,0,0
08/31/2010,64261.77,65181.93,64201.99,65145.45,0,0
09/01/2010,65154.26,67072.53,65154.26,67072.53,0,0
09/02/2010,67072.53,67167.76,66404.82,66808.08,0,0
09/03/2010,66811.92,67672.77,66541.1,66678.62,0,0
09/06/2010,66678.62,66949.28,66379.67,66747.3,0,0
09/08/2010,66739.29,66739.29,66101.43,66407.28,0,0
09/09/2010,66806.5,66806.5,66352.84,66624.1,0,0
09/10/2010,66621.87,66919.8,66459.39,66806.79,0,0
09/13/2010,66807.35,68141.51,66807.35,68030.58,0,0
